Worker_ID,Age,Industry,Job_Role,Years_Experience,AI_Tools_Used_Daily,AI_Hours_Per_Day,AI_Adoption_Level,Perceived_Usefulness,Skill_Anxiety_Score,Work_Hours_Per_Week,Meetings_Per_Week,Deep_Work_Hours,Interruptions_Per_Day,Sleep_Hours_Per_Night,Physical_Activity_Days,Stress_Level,Job_Satisfaction,Cognitive_Load_Score,Remote_Work_Ratio,Productivity_Score,Burnout_Label
3698,34,Education,Teacher,11.0,7,3.2,2,4,4,44.0,6,1.9,5,5.6,2,5,4,3,0.23,59.4,No Risk
3699,25,Creative,Copywriter,5.1,2,2.4,1,6,6,53.6,7,1.7,14,5.4,3,9,4,4,0.46,54.5,At Risk
3700,32,Technology,Software Engineer,9.8,3,2.3,1,9,1,48.8,8,2.9,11,5.3,5,2,8,5,0.32,73.7,No Risk
3701,49,Healthcare,Physician,28.5,6,4.8,3,10,1,51.5,12,1.2,15,8.3,1,4,7,4,0.25,70.5,No Risk
3702,40,Education,Teacher,19.6,8,6.1,3,10,4,44.8,7,4.7,9,6.6,2,3,8,4,0.15,88.8,No Risk
3703,22,Finance,Portfolio Manager,1.1,3,1.6,1,7,8,44.8,4,5.5,9,8.1,4,7,5,2,0.47,77.8,No Risk
3704,45,Legal,Contract Specialist,23.8,4,3.8,2,4,1,44.0,8,5.1,14,4.0,2,3,6,5,0.66,64.4,No Risk
3705,44,Creative,Art Director,24.1,5,1.8,1,2,3,52.5,7,2.8,12,5.0,2,3,4,3,0.16,55.4,No Risk
3706,32,Legal,Contract Specialist,7.5,4,2.1,1,8,4,34.7,12,3.1,12,6.7,3,4,6,3,0.44,75.9,No Risk
3707,41,Education,Academic Advisor,22.1,6,4.9,3,10,3,42.8,6,3.2,14,5.4,4,7,6,5,0.25,72.1,No Risk
3708,28,Technology,Software Engineer,3.6,5,6.1,2,7,7,56.7,11,0.5,15,5.0,2,6,6,5,0.53,52.7,No Risk
3709,31,Finance,Risk Manager,8.9,6,5.0,3,10,6,50.0,11,3.9,13,4.3,3,4,8,6,0.79,65.6,No Risk
3710,47,Creative,UX Designer,22.9,5,6.0,2,9,1,56.8,7,2.6,14,6.0,1,8,7,7,0.11,63.2,At Risk
3711,33,Technology,Software Engineer,11.3,4,3.2,2,10,4,53.6,6,6.4,18,6.4,3,5,9,2,0.25,86.9,No Risk
3712,22,Education,Academic Advisor,0.4,1,1.2,0,4,10,51.5,11,1.6,17,7.9,4,6,4,4,0.45,62.7,At Risk
3713,34,Education,Professor,7.8,7,4.0,2,9,2,50.4,11,3.7,12,7.1,2,5,4,4,0.26,81.0,No Risk
3714,34,Healthcare,Physician,15.2,6,6.0,3,10,5,43.2,6,4.9,18,6.6,6,4,10,3,0.09,89.4,No Risk
3715,45,Creative,Brand Strategist,20.0,6,3.9,2,7,4,47.6,9,4.0,13,7.0,7,4,6,5,0.47,81.7,No Risk
3716,35,Finance,Accountant,13.7,2,2.4,1,6,6,35.5,5,3.0,23,7.5,2,9,4,2,0.78,64.4,At Risk
3717,32,Finance,Portfolio Manager,11.5,7,5.4,3,8,3,47.2,8,4.6,17,6.5,5,6,5,2,0.84,76.4,No Risk
3718,43,Technology,Data Scientist,18.7,2,4.9,1,4,3,41.1,7,3.8,18,6.7,5,6,4,5,0.65,67.8,No Risk
3719,36,Finance,Accountant,12.8,6,3.2,2,10,3,32.1,4,3.7,17,5.4,1,5,6,2,0.37,75.2,No Risk
3720,29,Technology,Software Engineer,3.8,0,0.0,0,6,6,47.4,8,1.0,14,5.7,0,8,4,2,0.67,38.3,At Risk
3721,44,Finance,Compliance Officer,17.1,2,0.9,0,6,4,46.6,6,3.5,13,7.9,6,7,3,3,0.38,66.6,No Risk
3722,37,Legal,Contract Specialist,14.3,2,1.7,1,4,6,55.6,7,4.7,8,6.3,3,10,4,4,0.58,54.3,At Risk
3723,35,Creative,Art Director,11.0,5,3.9,2,8,8,37.2,6,4.7,7,7.5,3,6,8,2,0.17,75.6,No Risk
3724,36,Technology,Data Scientist,12.2,5,3.3,2,9,5,55.6,9,4.5,12,7.5,0,5,5,4,0.7,88.9,No Risk
3725,26,Finance,Financial Analyst,2.7,5,3.0,2,3,3,28.4,11,2.0,16,7.1,2,2,4,3,0.74,66.2,No Risk
3726,31,Creative,Brand Strategist,10.7,4,4.2,2,9,4,45.8,13,4.1,13,7.2,3,7,6,4,0.24,74.8,No Risk
3727,35,Technology,Data Scientist,12.9,5,3.0,2,10,2,62.8,10,0.5,21,7.3,4,9,10,5,0.81,63.7,No Risk
3728,33,Technology,Product Manager,9.1,7,4.7,3,10,3,48.3,13,3.3,13,8.1,4,4,6,5,0.48,76.9,No Risk
3729,45,Technology,Data Scientist,22.9,8,4.8,3,5,3,42.6,7,4.6,13,6.6,3,4,9,5,0.83,63.9,No Risk
3730,37,Healthcare,Health Admin,17.0,2,1.6,1,7,4,44.8,3,3.5,14,6.6,1,5,5,3,0.19,75.6,No Risk
3731,42,Technology,Product Manager,18.0,1,2.0,0,4,3,50.8,11,0.5,13,5.4,2,5,3,3,0.67,56.5,No Risk
3732,35,Creative,Brand Strategist,16.2,5,2.3,1,7,5,43.2,4,3.1,5,4.5,3,5,8,2,0.13,62.5,No Risk
3733,43,Finance,Compliance Officer,19.9,0,1.7,0,4,2,47.1,7,3.7,16,6.1,2,6,1,3,0.67,61.8,No Risk
3734,38,Healthcare,Health Admin,18.3,7,5.4,3,9,4,51.5,4,5.2,17,5.0,3,5,5,6,0.36,74.1,No Risk
3735,35,Technology,Software Engineer,11.3,2,5.4,1,1,3,49.9,9,4.5,10,5.2,2,5,4,4,0.52,55.6,No Risk
3736,35,Finance,Accountant,10.6,7,3.6,2,9,5,55.3,9,2.7,15,6.7,6,8,7,6,0.87,60.7,At Risk
3737,27,Education,Academic Advisor,4.5,1,0.0,0,5,4,59.8,7,4.2,13,6.8,0,5,3,5,0.35,63.9,No Risk
3738,39,Education,Researcher,17.9,5,3.1,2,7,4,47.7,6,5.1,10,4.0,5,7,5,5,0.07,77.3,At Risk
3739,35,Education,Professor,13.5,0,0.7,0,7,7,46.6,13,1.2,12,6.7,2,7,4,3,0.17,58.5,No Risk
3740,31,Healthcare,Radiologist,8.8,7,3.3,2,5,3,37.5,9,4.1,12,6.9,2,4,7,5,0.46,64.0,No Risk
3741,44,Creative,Brand Strategist,23.7,8,4.6,3,7,2,56.1,8,3.8,13,6.3,0,7,6,5,0.23,65.6,No Risk
3742,25,Legal,Compliance Manager,2.0,2,1.7,1,6,7,56.4,8,2.8,14,8.1,1,5,6,5,0.71,67.7,No Risk
3743,32,Education,Teacher,12.7,2,2.0,1,5,5,51.0,8,3.2,11,7.5,1,4,4,1,0.36,72.7,No Risk
3744,43,Technology,QA Engineer,17.4,5,3.6,2,10,2,35.9,15,3.5,12,6.2,2,3,3,5,0.85,86.3,No Risk
3745,38,Technology,Product Manager,15.8,5,5.2,2,7,6,43.8,13,4.4,14,6.6,2,4,6,4,0.48,74.0,No Risk
3746,35,Technology,Software Engineer,12.1,4,1.6,1,9,6,45.9,11,2.6,18,5.8,2,5,7,2,0.57,73.2,No Risk
3747,37,Education,Professor,16.4,6,4.9,3,9,5,41.6,13,1.8,15,5.7,3,6,8,6,0.41,65.3,No Risk
3748,36,Finance,Risk Manager,9.8,4,2.1,1,6,6,62.7,9,4.6,16,6.0,5,8,3,3,0.36,64.6,At Risk
3749,23,Finance,Financial Analyst,1.3,0,0.1,0,1,10,47.3,9,2.5,10,5.0,2,6,4,3,0.73,43.1,At Risk
3750,32,Legal,Compliance Manager,12.7,5,3.9,2,8,1,54.5,5,3.0,8,6.0,1,6,4,4,0.62,67.6,No Risk
3751,48,Legal,Paralegal,28.0,1,0.6,0,4,7,51.6,6,4.0,7,7.6,2,5,5,1,0.57,66.4,No Risk
3752,30,Creative,Video Producer,6.1,6,3.5,2,10,4,47.9,13,3.5,10,7.3,4,4,5,5,0.34,79.6,No Risk
3753,32,Finance,Risk Manager,10.7,3,2.4,1,3,4,35.9,8,3.1,14,4.8,2,5,3,4,0.55,49.9,No Risk
3754,31,Education,Teacher,6.0,9,4.8,3,9,3,54.8,13,2.4,15,6.3,6,3,8,5,0.52,76.6,No Risk
3755,34,Technology,Product Manager,12.5,5,3.3,2,10,5,63.1,12,2.6,12,6.2,1,8,6,4,0.41,58.8,No Risk
3756,30,Technology,Data Scientist,8.1,4,3.1,2,10,6,44.0,5,4.2,18,6.1,3,5,7,3,0.51,83.2,No Risk
3757,39,Technology,Product Manager,16.6,2,2.1,1,4,4,41.0,13,2.1,10,6.9,5,1,5,3,0.66,79.5,No Risk
3758,37,Finance,Financial Analyst,15.0,4,1.9,1,5,5,52.2,12,2.3,10,5.4,1,9,3,4,0.6,42.1,At Risk
3759,41,Finance,Financial Analyst,15.5,6,3.2,2,5,8,54.4,12,1.9,17,6.5,2,9,8,4,0.71,57.8,At Risk
3760,27,Legal,Contract Specialist,6.5,5,1.6,1,2,4,54.7,6,4.2,8,6.1,4,4,5,3,0.42,59.4,No Risk
3761,32,Technology,DevOps Engineer,11.3,2,1.5,1,5,4,44.4,13,1.9,15,4.7,2,6,1,2,0.58,66.9,No Risk
3762,33,Education,Curriculum Designer,7.8,4,1.7,1,5,7,44.4,7,3.7,12,6.8,5,5,5,4,0.21,75.3,No Risk
3763,39,Healthcare,Physician,14.9,3,1.7,1,10,2,25.0,10,2.8,15,6.0,6,1,7,2,0.53,92.5,No Risk
3764,29,Finance,Accountant,9.7,8,5.0,3,10,4,48.9,8,2.9,12,6.0,1,7,10,6,0.63,57.3,No Risk
3765,42,Healthcare,Medical Researcher,19.9,8,4.7,3,10,1,44.0,7,6.0,7,6.3,4,2,8,1,0.04,94.4,No Risk
3766,44,Finance,Portfolio Manager,21.8,5,4.4,2,9,2,29.3,6,3.7,20,7.4,5,4,7,2,0.64,83.8,No Risk
3767,27,Healthcare,Health Admin,2.5,7,5.0,3,10,4,63.7,2,2.8,13,7.6,3,4,8,8,0.23,73.5,No Risk
3768,31,Finance,Risk Manager,5.5,8,5.3,3,10,3,50.4,11,5.7,16,6.8,3,7,7,2,0.68,83.9,No Risk
3769,31,Technology,DevOps Engineer,8.9,5,1.7,1,7,3,31.2,10,4.2,13,7.1,5,2,4,2,0.46,82.8,No Risk
3770,56,Technology,Product Manager,32.5,4,1.9,1,6,5,48.5,13,1.9,16,6.8,2,6,5,2,0.79,62.8,No Risk
3771,32,Healthcare,Medical Researcher,12.2,3,2.2,1,6,7,60.4,7,3.2,12,4.4,2,9,3,4,0.53,63.1,At Risk
3772,48,Creative,Copywriter,29.3,4,3.3,2,8,7,56.6,6,4.5,11,5.0,2,8,4,3,0.08,78.0,At Risk
3773,25,Finance,Financial Analyst,7.4,4,1.8,1,5,3,53.2,11,3.3,16,7.3,4,7,3,4,0.87,61.0,No Risk
3774,27,Education,Researcher,3.4,2,2.8,1,8,7,35.6,6,4.4,14,5.9,2,6,4,2,0.52,80.2,No Risk
3775,30,Healthcare,Nurse,9.6,2,3.0,1,6,7,41.1,9,3.0,7,8.6,1,4,5,3,0.45,70.7,No Risk
3776,28,Creative,Copywriter,7.6,4,3.6,2,6,5,40.1,8,2.8,6,6.7,2,6,6,1,0.28,68.4,No Risk
3777,33,Legal,Paralegal,10.3,1,1.8,0,4,6,44.1,4,3.3,6,6.1,2,5,2,3,0.52,57.6,No Risk
3778,29,Healthcare,Radiologist,8.2,5,4.1,2,9,5,53.2,8,2.0,20,7.5,3,7,5,4,0.58,73.9,No Risk
3779,28,Healthcare,Health Admin,7.9,6,4.5,3,7,5,52.0,10,3.1,20,5.9,2,7,4,5,0.28,66.0,At Risk
3780,44,Legal,Legal Analyst,23.6,6,5.2,3,9,2,41.2,5,4.0,12,6.1,5,1,8,4,0.66,78.6,No Risk
3781,45,Finance,Financial Analyst,21.9,3,2.5,1,4,1,44.0,14,2.9,11,6.9,2,4,5,4,0.46,66.3,No Risk
3782,43,Finance,Financial Analyst,18.7,0,0.6,0,8,4,52.3,9,4.7,9,5.8,2,8,4,3,0.49,55.3,At Risk
3783,39,Technology,QA Engineer,16.7,6,4.4,2,8,3,51.1,12,1.7,26,7.0,2,7,2,4,0.27,65.6,At Risk
3784,36,Legal,Lawyer,11.3,8,4.8,3,10,3,51.7,11,5.2,12,6.8,5,4,9,4,0.67,82.1,No Risk
3785,31,Legal,Contract Specialist,10.5,7,4.6,3,10,5,41.5,5,4.4,14,6.5,6,6,8,2,0.57,86.8,No Risk
3786,27,Technology,QA Engineer,4.1,7,3.8,2,9,7,48.3,11,0.5,16,5.0,2,9,6,6,0.56,52.7,At Risk
3787,38,Healthcare,Medical Researcher,14.6,0,1.0,0,4,5,34.9,8,4.2,6,6.0,5,5,6,2,0.48,71.1,No Risk
3788,26,Finance,Compliance Officer,2.2,8,5.7,3,10,4,41.9,6,3.7,14,5.5,6,5,8,4,0.69,71.1,No Risk
3789,27,Technology,QA Engineer,5.5,7,4.5,3,10,4,36.7,13,4.9,12,6.8,1,6,7,3,0.57,80.1,No Risk
3790,44,Creative,Art Director,23.8,8,5.4,3,9,2,62.3,3,3.4,14,7.5,7,7,7,4,0.3,79.2,No Risk
3791,50,Technology,Product Manager,27.7,4,3.0,2,8,4,61.2,17,1.9,12,4.0,0,6,3,5,0.48,65.8,At Risk
3792,38,Technology,Data Scientist,14.9,5,4.2,2,5,3,39.0,15,3.5,16,5.6,7,6,5,5,0.84,65.4,No Risk
3793,44,Healthcare,Physician,25.1,5,4.0,2,8,5,40.8,7,1.4,15,7.6,1,7,4,3,0.4,60.6,No Risk
3794,33,Education,Professor,9.4,6,5.2,3,8,2,46.0,12,2.4,17,7.2,4,5,6,4,0.18,76.2,No Risk
3795,24,Technology,Software Engineer,0.1,5,3.6,2,8,10,56.7,10,1.3,21,5.1,2,10,3,6,0.78,53.3,Burned Out
3796,40,Healthcare,Physician,19.7,4,2.5,1,7,2,50.4,9,1.7,16,8.3,3,6,4,5,0.38,53.5,No Risk
3797,40,Healthcare,Health Admin,16.9,4,3.0,2,10,4,58.1,8,5.3,13,4.9,1,7,9,4,0.17,89.3,No Risk
3798,36,Technology,Product Manager,10.8,7,5.9,3,10,1,62.0,13,1.9,11,7.2,3,4,7,6,0.6,72.2,No Risk
3799,33,Technology,Data Scientist,7.3,5,3.2,2,7,6,50.9,12,2.0,15,5.5,3,8,5,6,0.74,62.0,At Risk
3800,43,Healthcare,Radiologist,18.8,2,2.0,1,5,4,47.9,9,0.5,14,5.4,2,4,5,4,0.3,63.8,No Risk
3801,27,Finance,Compliance Officer,2.8,6,5.0,3,10,5,59.4,3,3.3,17,5.8,4,7,7,7,0.65,68.0,At Risk
3802,29,Creative,Copywriter,7.8,6,4.2,2,8,3,55.6,7,0.5,12,6.1,2,6,7,4,0.53,69.1,No Risk
3803,27,Legal,Lawyer,3.6,1,0.2,0,2,8,52.6,8,3.1,19,6.4,2,9,2,6,0.7,39.0,At Risk
3804,36,Creative,Art Director,15.7,5,3.3,2,8,5,50.8,5,4.5,13,5.9,2,8,8,1,0.16,75.5,No Risk
3805,26,Technology,Data Scientist,6.5,5,3.9,2,4,4,55.3,7,3.9,23,7.5,3,7,5,6,0.45,56.9,At Risk
3806,30,Creative,UX Designer,5.2,6,4.9,3,10,4,46.1,9,1.7,11,7.2,3,6,8,5,0.52,67.4,No Risk
3807,29,Finance,Risk Manager,9.1,8,4.8,3,8,2,44.0,8,3.5,19,6.1,2,4,7,4,0.67,76.9,No Risk
3808,33,Finance,Financial Analyst,11.4,6,3.8,2,7,3,44.3,11,3.5,18,7.8,4,5,8,3,0.63,71.5,No Risk
3809,23,Technology,Software Engineer,0.0,10,4.6,3,10,10,66.7,16,2.3,15,7.7,0,9,7,5,0.82,64.0,At Risk
3810,36,Technology,Product Manager,13.7,3,2.7,1,5,4,37.2,8,1.4,15,7.4,4,5,4,4,0.78,66.4,No Risk
3811,45,Education,Professor,26.2,4,3.6,2,10,4,54.5,11,4.1,11,5.8,2,4,7,3,0.19,84.5,No Risk
3812,36,Finance,Risk Manager,11.2,1,0.2,0,6,5,59.8,16,0.5,15,7.4,0,5,2,1,0.57,67.9,No Risk
3813,47,Technology,DevOps Engineer,25.4,4,1.9,1,8,3,48.7,12,3.2,11,6.1,2,7,5,3,0.62,72.7,No Risk
3814,46,Healthcare,Health Admin,21.6,6,4.6,3,10,4,46.0,9,3.5,13,7.5,5,5,8,4,0.51,78.7,No Risk
3815,41,Technology,DevOps Engineer,19.6,9,5.3,3,8,5,52.9,11,5.1,19,5.7,6,10,4,5,0.56,54.6,At Risk
3816,36,Healthcare,Radiologist,14.8,4,3.9,2,7,5,43.1,4,6.5,9,6.7,3,6,6,3,0.2,75.5,No Risk
3817,35,Finance,Compliance Officer,9.1,3,1.9,1,4,6,38.2,10,2.1,11,5.4,3,3,5,3,0.61,51.6,No Risk
3818,41,Legal,Contract Specialist,18.5,3,1.8,1,5,1,56.3,1,2.3,9,7.8,2,6,5,4,0.6,52.8,No Risk
3819,32,Legal,Contract Specialist,10.8,6,6.0,3,9,2,58.8,4,4.2,12,6.5,1,8,7,5,0.42,51.3,No Risk
3820,22,Finance,Portfolio Manager,0.5,2,2.2,1,4,7,43.0,7,3.1,12,7.7,6,5,6,6,0.93,57.8,No Risk
3821,39,Finance,Compliance Officer,14.9,4,2.4,1,7,2,41.6,12,3.3,10,6.1,6,5,7,1,0.67,81.3,No Risk
3822,26,Finance,Financial Analyst,4.0,6,4.6,3,9,6,50.2,11,2.4,16,6.4,4,5,8,3,0.28,73.8,No Risk
3823,27,Legal,Compliance Manager,3.4,8,5.5,3,9,7,47.7,10,2.5,16,7.0,2,7,5,5,0.79,56.4,At Risk
3824,35,Finance,Portfolio Manager,10.6,1,0.5,0,1,5,37.5,8,2.6,16,6.3,3,5,6,4,0.37,49.7,No Risk
3825,34,Technology,Software Engineer,12.3,6,4.9,3,10,4,36.3,14,3.4,18,6.5,3,5,8,4,0.6,65.6,No Risk
3826,24,Technology,DevOps Engineer,3.4,6,5.1,2,8,5,35.3,11,1.6,16,7.5,5,5,6,5,0.57,75.7,No Risk
3827,36,Finance,Portfolio Manager,11.5,3,1.5,1,5,6,35.9,6,3.0,9,5.2,4,8,4,1,0.43,62.4,No Risk
3828,43,Healthcare,Radiologist,20.0,6,3.2,2,9,4,38.7,10,3.0,13,8.3,3,4,4,4,0.23,94.2,No Risk
3829,26,Legal,Lawyer,0.3,6,3.4,2,8,9,48.7,7,4.2,9,5.7,4,6,9,3,0.25,76.4,No Risk
3830,45,Technology,Data Scientist,21.4,2,1.8,1,7,5,39.1,8,2.9,20,4.9,2,4,4,2,0.79,75.5,No Risk
3831,23,Finance,Portfolio Manager,0.0,5,3.6,2,9,10,40.8,5,5.0,8,7.5,4,5,4,3,0.68,83.4,No Risk
3832,52,Legal,Contract Specialist,25.2,9,4.9,3,10,4,38.5,11,4.1,13,7.8,6,4,8,2,0.78,90.6,No Risk
3833,32,Legal,Legal Analyst,8.5,2,2.7,1,9,6,35.6,9,0.8,9,7.9,2,4,6,3,0.88,80.2,No Risk
3834,36,Finance,Compliance Officer,14.2,7,4.2,2,8,10,36.9,5,3.3,17,5.9,4,9,1,4,0.72,67.0,At Risk
3835,22,Finance,Financial Analyst,0.0,2,1.2,0,2,10,43.4,9,4.0,20,6.0,4,8,4,3,0.6,58.4,At Risk
3836,35,Finance,Accountant,10.0,2,1.9,1,5,5,53.8,3,2.4,14,6.0,4,7,4,3,0.81,54.7,No Risk
3837,37,Creative,UX Designer,11.9,2,1.9,1,5,3,57.5,8,3.3,9,4.4,0,7,4,2,0.11,55.6,No Risk
3838,34,Technology,Product Manager,11.2,6,4.0,2,6,1,47.4,13,3.3,15,4.8,2,5,6,5,0.75,64.4,No Risk
3839,30,Creative,UX Designer,6.8,1,0.1,0,1,7,52.5,10,2.7,17,5.5,4,6,4,5,0.39,38.7,At Risk
3840,27,Education,Teacher,1.1,2,3.0,1,6,9,39.2,13,2.0,16,6.7,3,6,5,3,0.33,54.9,No Risk
3841,44,Healthcare,Physician,20.4,2,2.1,1,6,3,50.0,7,3.2,10,5.9,6,5,5,3,0.27,63.1,No Risk
3842,35,Technology,Software Engineer,12.3,7,6.0,3,10,3,41.5,6,3.1,19,6.7,4,6,6,5,0.83,72.4,No Risk
3843,47,Finance,Portfolio Manager,21.0,8,4.3,2,10,4,50.5,8,2.4,10,7.1,3,5,10,7,0.34,64.5,No Risk
3844,31,Finance,Accountant,6.5,0,0.4,0,5,6,37.4,7,3.9,19,6.3,4,5,4,4,0.74,61.3,No Risk
3845,32,Technology,Data Scientist,10.9,6,4.6,3,10,6,42.6,8,3.2,18,5.3,2,3,9,3,0.67,70.9,No Risk
3846,42,Healthcare,Physician,19.7,6,5.0,2,6,2,46.6,8,6.1,9,6.4,3,3,6,3,0.29,90.7,No Risk
3847,22,Creative,Video Producer,1.3,4,3.3,2,8,8,60.0,8,1.5,13,6.9,2,9,3,6,0.09,57.5,At Risk
3848,25,Healthcare,Health Admin,1.7,4,1.9,1,6,7,52.3,10,3.0,12,5.0,2,6,4,2,0.39,67.4,No Risk
3849,44,Education,Academic Advisor,20.8,2,1.9,0,4,4,38.2,11,1.4,14,6.7,1,3,1,5,0.31,59.4,No Risk
3850,26,Technology,QA Engineer,4.8,7,6.5,3,8,6,40.1,8,4.5,8,5.6,2,1,8,6,0.64,79.5,No Risk
3851,22,Finance,Financial Analyst,0.0,1,0.2,0,5,10,37.5,15,0.6,22,7.5,2,8,3,1,0.61,44.8,At Risk
3852,50,Technology,DevOps Engineer,26.8,5,3.1,2,5,4,52.2,7,4.7,14,5.6,3,8,6,3,0.63,72.3,No Risk
3853,24,Healthcare,Nurse,2.1,5,1.5,1,10,7,47.2,11,3.6,16,5.9,4,7,5,3,0.4,84.8,No Risk
3854,36,Creative,Art Director,9.3,10,5.0,3,10,3,53.7,11,2.0,17,4.7,4,9,4,4,0.33,65.5,At Risk
3855,36,Education,Researcher,12.0,2,2.2,1,9,6,41.4,5,2.9,8,4.4,1,5,6,2,0.39,69.8,No Risk
3856,22,Technology,Software Engineer,0.0,5,3.3,2,5,10,49.7,4,4.2,17,7.1,3,7,6,2,0.56,77.3,No Risk
3857,33,Finance,Compliance Officer,12.1,6,4.7,3,7,6,50.7,5,5.0,17,5.4,2,6,4,3,0.91,77.3,No Risk
3858,39,Healthcare,Medical Researcher,15.4,0,0.4,0,5,5,54.1,12,3.0,11,6.1,3,7,1,3,0.17,63.5,At Risk
3859,38,Finance,Compliance Officer,17.3,2,0.2,0,3,4,56.6,12,2.0,12,7.1,0,9,4,2,0.78,46.3,At Risk
3860,42,Legal,Paralegal,16.6,2,3.1,1,10,5,52.7,9,5.4,9,7.4,2,6,6,4,0.31,83.2,No Risk
3861,32,Legal,Lawyer,11.0,0,0.8,0,5,7,54.1,12,3.7,4,4.6,3,7,5,3,0.53,56.4,No Risk
3862,41,Healthcare,Health Admin,17.8,0,1.4,0,4,3,43.8,14,1.0,10,5.6,4,4,5,4,0.41,50.5,No Risk
3863,29,Finance,Financial Analyst,3.4,7,4.6,2,10,7,41.4,13,2.8,12,7.4,2,6,7,5,0.39,80.4,No Risk
3864,24,Technology,DevOps Engineer,0.0,7,5.0,3,10,10,48.3,8,6.1,16,7.0,3,5,5,4,0.66,72.4,No Risk
3865,25,Technology,Software Engineer,2.8,7,5.0,3,10,5,47.4,9,4.0,16,6.1,2,6,6,4,0.68,79.2,No Risk
3866,23,Finance,Portfolio Manager,0.0,6,6.0,2,10,10,45.4,10,3.1,16,5.4,3,10,5,4,0.7,60.6,At Risk
3867,43,Finance,Risk Manager,19.5,5,2.9,1,5,5,45.4,4,2.9,16,5.9,2,7,6,4,0.85,57.8,No Risk
3868,23,Education,Professor,0.0,6,5.8,3,10,10,47.1,13,1.8,11,5.7,3,8,3,7,0.05,57.7,At Risk
3869,37,Healthcare,Physician,13.9,6,5.2,3,10,1,44.8,10,3.3,8,5.6,2,5,7,5,0.26,66.8,No Risk
3870,33,Technology,Data Scientist,13.5,5,3.5,2,6,3,46.0,10,2.9,15,7.0,1,7,4,5,0.76,61.7,At Risk
3871,34,Finance,Risk Manager,9.8,3,3.3,1,10,4,51.9,7,1.3,16,5.3,1,6,5,5,0.58,66.9,No Risk
3872,46,Technology,DevOps Engineer,24.0,7,5.8,3,9,4,41.6,5,2.9,17,7.2,3,5,7,6,0.81,79.1,No Risk
3873,31,Technology,DevOps Engineer,10.0,2,2.1,1,3,4,56.3,6,4.3,12,7.4,2,7,3,4,0.43,57.3,At Risk
3874,40,Legal,Paralegal,17.0,0,0.3,0,2,3,52.7,3,1.8,9,7.6,1,8,3,1,0.45,46.3,No Risk
3875,35,Technology,Product Manager,13.2,6,4.6,3,8,3,49.2,6,3.6,15,6.2,5,4,9,4,0.71,78.5,No Risk
3876,34,Finance,Compliance Officer,7.3,4,3.6,2,8,4,27.9,5,4.2,18,4.8,2,6,4,2,0.33,57.9,No Risk
3877,53,Technology,Product Manager,31.1,2,1.8,1,9,5,28.1,8,3.6,16,7.5,7,3,7,4,0.52,90.4,No Risk
3878,23,Legal,Paralegal,1.0,5,3.2,2,8,9,47.9,11,4.9,13,5.6,3,7,6,3,0.65,74.2,No Risk
3879,45,Healthcare,Physician,22.2,4,3.1,2,10,2,52.4,12,2.5,12,4.9,0,8,4,5,0.18,66.5,At Risk
3880,40,Technology,Data Scientist,16.0,7,4.5,3,10,4,62.7,5,3.9,12,6.5,4,5,7,5,0.75,74.2,No Risk
3881,31,Healthcare,Nurse,6.9,5,2.7,1,1,6,42.3,10,4.9,8,4.0,2,6,3,2,0.4,48.0,No Risk
3882,48,Education,Researcher,22.9,0,0.1,0,6,4,39.9,11,1.6,9,6.1,6,4,4,2,0.2,54.8,No Risk
3883,22,Creative,Copywriter,0.0,5,4.8,2,7,10,37.3,8,3.3,13,6.9,2,7,8,4,0.27,63.9,No Risk
3884,31,Technology,DevOps Engineer,8.5,7,4.7,3,10,3,53.3,10,3.5,12,6.2,3,6,7,5,0.54,71.2,No Risk
3885,25,Legal,Lawyer,5.4,4,2.6,1,6,7,45.6,6,3.0,12,6.2,4,4,4,1,0.7,78.7,No Risk
3886,38,Creative,Video Producer,17.9,3,2.9,1,10,5,41.7,5,4.5,11,6.2,2,5,8,4,0.14,73.9,No Risk
3887,26,Creative,Brand Strategist,1.2,3,2.8,1,7,7,45.7,7,0.5,13,7.0,5,9,3,4,0.37,58.7,At Risk
3888,38,Healthcare,Medical Researcher,14.2,1,1.6,0,5,5,43.2,8,2.1,8,6.0,2,5,7,4,0.17,58.7,No Risk
3889,34,Healthcare,Physician,12.9,8,4.8,3,10,6,56.2,5,4.8,17,7.0,3,7,9,4,0.26,81.5,No Risk
3890,31,Finance,Portfolio Manager,8.1,4,4.9,1,3,4,42.1,7,2.0,18,7.9,0,5,5,1,0.64,56.7,No Risk
3891,38,Education,Professor,17.0,4,3.3,2,10,4,47.0,12,1.9,12,6.6,4,8,7,4,0.49,69.1,No Risk
3892,33,Healthcare,Medical Researcher,10.1,3,3.7,1,6,2,52.3,7,2.6,14,6.2,3,8,4,5,0.53,57.4,At Risk
3893,26,Education,Professor,3.8,2,2.0,1,5,6,43.4,10,4.6,11,6.3,4,5,5,5,0.31,68.2,No Risk
3894,57,Finance,Risk Manager,35.0,8,4.5,3,10,3,42.6,6,4.1,13,6.7,2,6,7,1,0.9,71.1,No Risk
3895,31,Education,Professor,10.7,5,4.2,2,5,5,36.8,14,2.5,14,6.6,4,5,5,3,0.29,58.8,No Risk
3896,22,Legal,Paralegal,0.0,4,4.2,2,10,10,38.7,7,2.0,12,7.2,2,5,8,4,0.39,87.3,No Risk
